predicted_uplift,treatment,outcome,true_ite,population_pct,pct_benefit_captured
0.32976316178383575,0,0,0.10521705549636101,0.001669449081803005,0.004039917228070655
0.32678719605530065,0,0,0.03213958704432736,0.0017290722632959696,0.004086611547460867
0.3264004845960681,0,0,0.01962007619119846,0.0017886954447889339,0.004115116770719292
0.3262377851741285,1,0,0.08752007744437566,0.0018483186262818984,0.004242271187594884
0.3257570574052666,0,0,0.08388727419221369,0.0019079418077748629,0.004364147650055434
0.31803541879117175,1,0,0.17453889242117487,0.001967564989267827,0.004617728219634243
0.31420454473649034,0,0,0.1070751061381053,0.002027188170760792,0.004773293354863198
0.31254166804216316,1,0,0.06716730926102622,0.002086811352253756,0.004870878049616427
0.29911721622081766,1,0,0.16139521436330545,0.002146434533746721,0.005105362695518625
0.29823393207158844,1,0,0.0346988887322747,0.002206057715239685,0.005155775321876132
0.2963075762772249,1,0,0.08574430099581849,0.0022656808967326495,0.005280349784238302
0.2960290289496334,1,0,0.15142162801305187,0.002325304078225614,0.0055003442057993375
0.2919514423292202,1,0,0.08345062731186842,0.0023849272597185785,0.005621586281487479
0.291423277706699,0,0,0.1373368387445752,0.002444550441211543,0.005821117476569003
0.2886803728634487,0,0,0.16165473220566628,0.0025041736227045075,0.0060559791655552305
0.28841377049979494,0,0,0.04918869254267176,0.0025637968041974718,0.006127443447806483
0.2822316376843276,1,0,0.08631484230765024,0.0026234199856904365,0.006252846826800444
0.2817669578461446,0,0,0.08517962676776504,0.0026830431671834008,0.00637660089658197
0.27884638799979145,1,0,0.025111760605967676,0.0027426663486763655,0.006413084768281016
0.2776408965143492,1,0,0.02838336875585322,0.00280228953016933,0.006454321828490535
0.27588817700580326,1,0,0.1474659489480753,0.0028619127116622945,0.0066685692022936
0.2754607201331427,1,0,0.0344892405241648,0.002921535893155259,0.006718677239162277
0.2689678376184057,1,0,0.09541717720587796,0.002981159074648223,0.006857305036141085
0.2667640717022312,0,0,0.08353582738325561,0.003040782256141188,0.006978670895602177
0.26570618117890876,0,0,0.0234130337695628,0.003100405437634152,0.007012686755084813
0.2654450021721822,1,0,0.027419304235533768,0.003160028619127117,0.007052523164546626
0.25056749349894597,1,0,0.15802107554292275,0.003219651800620081,0.007282105659231742
0.2496714276888429,0,0,0.16121573582843826,0.0032792749821130454,0.007516329547955597
0.24845157298951856,1,0,0.016771835970569415,0.00333889816360601,0.007540696677019511
0.248446589570272,1,0,0.15795255134392017,0.0033985213450989744,0.007770179615639087
0.24216597328029235,0,0,0.1555537150267555,0.003458144526591939,0.007996177381004756
0.2413524352725611,0,0,0.12974392736673981,0.0035177677080849034,0.008184677139108287
0.24126626399868864,1,0,0.14568869123276745,0.0035773908895778677,0.008396342406324767
0.2358266821829418,1,1,0.15868477185562793,0.0036370140710708324,0.00862688915881322
0.23462698625044268,0,0,0.024116236898696904,0.0036966372525637967,0.00866192667397123
0.23175183241464098,0,0,0.17405040929655122,0.0037562604340567614,0.00891479754597345
0.23147383457246754,0,0,0.02808606564345708,0.0038158836155497257,0.008955602666392741
0.23100510725360723,0,0,0.07949121889919877,0.00387550679704269,0.009071092276102945
0.23041955996677999,1,0,0.07773057821463174,0.003935129978535654,0.009184023921445305
0.23031602684507593,1,0,0.07805543406757053,0.003994753160028619,0.009297427536851623
0.2275822786106996,1,0,0.08588536361382283,0.004054376341521584,0.009422206943444408
0.22553446597936816,1,0,0.1618078496177156,0.0041139995230145485,0.009657291090588938
0.2224679157622257,0,0,0.14975887613026237,0.004173622704507512,0.009874869766503503
0.2210191017563514,1,1,0.14329258530862274,0.004233245886000477,0.01008305382734479
0.21918522572960147,0,0,0.04357336752558918,0.004292869067493442,0.010146359828673953
0.2190631384351722,0,0,0.035181971766885034,0.004352492248986406,0.010197474307033447
0.21726013144268208,1,0,0.14123866215580433,0.00441211543047937,0.010402674305149585
0.21699620790391777,0,0,0.07315309689118704,0.004471738611972335,0.010508955511124915
0.2168194814379963,0,0,0.015116767760624044,0.004531361793465299,0.01053091805784304
0.2133650476883291,1,0,0.16631464966792908,0.004590984974958264,0.010772549954362266
0.21081000865416122,0,0,0.14951692679603196,0.004650608156451228,0.010989777111774953
0.21017257340208767,1,0,0.03575652174603735,0.004710231337944193,0.011041726330798514
0.2094453754969946,0,0,0.14393662684174716,0.004769854519437157,0.011250846093800716
0.2093869303812911,0,0,0.15525157498761333,0.004829477700930122,0.01147640489199892
0.2092291366234298,0,0,0.1546216431903582,0.004889100882423086,0.01170104848750661
0.20830623336830967,1,0,0.14339860514918687,0.00494872406391605,0.011909386580330018
0.2071743984218245,0,0,0.1601904201282433,0.005008347245409015,0.01214212082891896
0.2051075492454523,1,1,0.1470467035616638,0.00506797042690198,0.01235575909788353
0.2016076181107374,0,0,0.15757994516432056,0.0051275936083949435,0.012584700691901105
0.20082886105273418,0,0,0.1289265299621541,0.005187216789887908,0.012772012886037935
0.20050417458718942,1,0,0.07640569799738829,0.005246839971380873,0.012883019665950868
0.20048248717918596,0,0,0.13720052460170037,0.005306463152873838,0.013082352815671197
0.20042603786185614,1,0,0.010628963662234071,0.0053660863343668016,0.013097795211472574
0.19853810699670102,1,0,0.13759428067557516,0.005425709515859766,0.013297700433629616
0.19791061307620342,1,0,0.1557903751825264,0.005485332697352731,0.013524042033061517
0.19776327320903023,0,0,0.15943671369078644,0.005544955878845695,0.013755681251740195
0.197328852213577,0,0,0.14417911768437233,0.00560457906033866,0.013965153319980142
0.19726360624765196,0,0,0.16823506110431252,0.005664202241831624,0.014209575305396509
0.1971936500390799,0,0,0.15159003654922965,0.005723825423324589,0.014429814400977951
0.1966154003653136,0,0,0.14624046098741894,0.005783448604817553,0.01464228131238227
0.19590048510059604,0,1,0.030045619684601642,0.005843071786310518,0.014685933390422184
0.19462610068282396,0,0,0.16182168766082675,0.005902694967803482,0.01492103764230558
0.19429243027367044,1,0,0.15864532121589084,0.005962318149296446,0.015151527078538866
0.19416445558171186,1,0,0.14674685869398607,0.006021941330789411,0.01536472971489871
0.19315452234248054,0,0,0.14792721827144298,0.006081564512282376,0.015579647248435954
0.19273435092350705,0,0,0.0724771165988267,0.0061411876937753395,0.015684946349705662
0.19266567875325896,1,0,0.035441233503995896,0.006200810875268304,0.015736437499064122
0.19215626588236648,0,0,0.03816678416020369,0.006260434056761269,0.015791888491860508
0.19181185781726132,0,0,0.07588132916068797,0.006320057238254234,0.01590213343728237
0.19163535823351951,0,0,0.09304167417507941,0.0063796804197471975,0.016037309961004942
0.1915779760955002,0,0,0.15944819198649737,0.006439303601240162,0.016268965856039957
0.1914119209516937,0,0,0.14791671201922837,0.006498926782733127,0.01648386812546395
0.19118891278076824,0,0,0.16126944102299964,0.006558549964226091,0.016718170040315034
0.1911641879862626,1,0,0.1430258579167433,0.0066181731457190555,0.01692596658360641
0.19072365947560804,0,0,0.15727333247433228,0.00667779632721202,0.01715446271232116
0.18922390289116836,1,1,0.15509230232571058,0.006737419508704984,0.017379790109644962
0.18847721963563724,0,0,0.11092212019744332,0.006797042690197949,0.017540944417595322
0.18847390836457784,1,0,0.0036901167286136384,0.0068566658716909135,0.0175463056404659
0.18844178898063058,1,0,0.1354727123095155,0.006916289053183878,0.017743128520875482
0.18813796931998583,1,0,0.03951107573230741,0.006975912234676842,0.017800532581081687
0.18798722889967226,0,0,0.09581187013155168,0.007035535416169807,0.017939733811611683
0.1872864219812746,1,0,0.147313998231304,0.0070951585976627716,0.01815376042230131
0.18673850338295778,0,0,0.14798106765293062,0.007154781779155735,0.018368756191449193
0.18660385949306862,0,0,0.15608739263821947,0.0072144049606487,0.018595529315652136
0.1863783560212574,1,0,0.13787357258686064,0.007274028142141665,0.018795840309846344
0.18636005896378927,1,0,0.14965396163113187,0.00733365132363463,0.019013266559685108
0.186246507917392,1,0,0.08354808369302638,0.007393274505127593,0.019134650225848013
0.18617872628921234,0,0,0.03733732279323545,0.007452897686620558,0.019188896127429706
0.18617323296479218,0,0,0.13976289801990363,0.007512520868113523,0.01939195204691125
0.18531955784844245,1,0,0.1642844056102135,0.007572144049606487,0.019630634283114668
0.1846914030216772,0,1,0.16186814594152854,0.0076317672310994514,0.01986580603237426
0.18386055758255862,0,0,0.14308056804107824,0.007691390412592416,0.0200736820618151
0.18358095232850785,0,0,0.16689654763516984,0.00775101359408538,0.02031615937459613
0.18338691490507375,1,0,0.1332785355946225,0.007810636775578345,0.02050979442349491
0.18297794665616704,0,0,0.028271573420319454,0.007870259957071309,0.020550869060736873
0.18296649661467956,1,0,0.036256539528744705,0.007929883138564273,0.02060354473557999
0.18251644981601778,1,0,0.14172074139618424,0.007989506320057238,0.020809445127325663
0.18242263849253376,1,0,0.029973937689941787,0.008049129501550203,0.020852993061465146
0.1821606831802221,0,0,0.1493498532753943,0.008108752683043167,0.02106997748444806
0.18207139070016798,1,1,0.13380166381525127,0.008168375864536132,0.021264372565396494
0.18204735283329673,1,0,0.14850692022458337,0.008227999046029097,0.021480132324694565
0.18086175169783197,0,0,0.15148235356289821,0.00828762222752206,0.021700214971975978
0.1808545732066655,0,0,0.1395785666059005,0.008347245409015025,0.021903003083725357
0.1807464643479358,0,0,0.14516346692749532,0.00840686859050799,0.022113905273574725
0.18071669681545643,0,0,0.15818793728985825,0.008466491772000954,0.022343730195012075
0.18051080661140795,1,0,0.026345630765690683,0.008526114953493919,0.022382006707271338
0.18026443717619012,0,0,0.16176099848302505,0.008585738134986884,0.022617022786277842
0.17992752341676171,0,0,0.14777662029345184,0.008645361316479847,0.02283172152204167
0.17990434512220765,0,0,0.14464080632721726,0.008704984497972811,0.023041864359228278
0.17948387640952101,0,0,0.03063498490448548,0.008764607679465776,0.02308637270240243
0.17908214306348808,1,0,0.021797837704735083,0.00882423086095874,0.023118041908182736
0.17866390913085042,0,0,0.15709298501276506,0.008883854042451705,0.023346276017290325
0.1784187905540623,0,0,0.14014224037490564,0.00894347722394467,0.023549883068093448
0.17685285629550965,1,0,0.12698415042246833,0.009003100405437635,0.023734373256755287
0.17677481483516388,0,0,0.1462476912384984,0.009062723586930598,0.023946850672701955
0.17640444619854162,0,0,0.1620253434587952,0.009122346768423563,0.024182250807941376
0.17617350564075346,1,0,0.12818027159957632,0.009181969949916527,0.024368478793177765
0.17613565255365757,1,0,0.1487941984396604,0.009241593131409492,0.02458465592749407
0.17606673932393568,0,0,0.1424512206017391,0.009301216312902457,0.024791617603234617
0.1758450241843227,1,0,0.16492772256400381,0.009360839494395421,0.025031234488886646
0.17494695990871748,1,0,0.1142772350478262,0.009420462675888386,0.02519726330888965
0.17460871269375372,1,0,0.14438725399401808,0.00948008585738135,0.025407037770041677
0.17449057843537008,0,0,0.16466897493437116,0.009539709038874314,0.025646278731620915
0.17441461747349224,0,0,0.13386204930326756,0.009599332220367279,0.025840761544227504
0.17421149007929204,0,0,0.0686451566504099,0.009658955401860243,0.02594049334429091
0.17352880952282013,1,0,0.14181747695291022,0.009718578583353208,0.026146534279254386
0.17302564344677912,1,0,0.032851578327180504,0.009778201764846173,0.026194263022276697
0.17299948201024226,1,0,0.14406981705602206,0.009837824946339137,0.026403576292009286
0.17248737500003558,1,0,0.13764232699005527,0.0098974481278321,0.02660355131873322
0.17221217905032238,0,0,0.1439856531584499,0.009957071309325065,0.026812742310108315
0.17214770916760744,0,0,0.13629569098805194,0.01001669449081803,0.027010760863294084
0.17207562509248758,0,0,0.15813199391296348,0.010076317672310995,0.027240504506838698
0.17206433429723691,1,0,0.17192772324310876,0.01013594085380396,0.027490291413250198
0.17200154623258654,1,0,0.16620107150385607,0.010195564035296924,0.027731758296601655
0.17181651454803845,1,0,0.16739296409089377,0.010255187216789887,0.027974956832978435
0.1717903124651845,0,0,0.07375732814791144,0.010314810398282852,0.028082115902357804
0.17097513055823743,1,0,0.1474474227461429,0.010374433579775817,0.028296336360183732
0.17072351542637365,1,0,0.014427186268314811,0.010434056761268781,0.02831729704155732
0.17052905847753938,1,0,0.15160456804363914,0.010493679942761746,0.028537557249365252
0.170520282519121,0,0,0.15533162215769436,0.01055330312425471,0.02876323234489238
0.1703826483198532,1,0,0.14774852815904024,0.010612926305747675,0.028977890266718723
0.1697934924441358,1,0,0.16230462202543575,0.010672549487240638,0.029213696154607408
0.1697022733234203,1,1,0.13758537453523964,0.010732172668733603,0.029413588437389688
0.16959020864452162,1,0,0.16699898205631858,0.010791795850226568,0.029656214573040504
0.16916357071406699,1,1,0.14012134503390195,0.010851419031719533,0.02985979126583917
0.16916146404209842,0,0,0.14220681635374063,0.010911042213212497,0.030066397856431906
0.16893797745546257,1,0,0.15589117543586123,0.010970665394705462,0.030292885904516596
0.16866915760540835,0,0,0.15734876281083665,0.011030288576198427,0.030521491622947594
0.16851527306993952,1,0,0.1462396750189423,0.01108991175769139,0.030733957392449777
0.16847626810719374,1,0,0.15334734879736736,0.011149534939184354,0.030956749616647017
0.168449829996162,0,0,0.036448023391437254,0.01120915812067732,0.031009703490728673
0.16813512205329945,0,0,0.15920979200017207,0.011268781302170284,0.03124101302396729
0.1681249366112479,1,0,0.028974545987785413,0.011328404483663249,0.031283108981910814
0.16770401420099884,0,0,0.021144052114818904,0.011388027665156213,0.03131382832878017
0.16737942060645497,0,0,0.021899412487935567,0.011447650846649178,0.0313456451084967
0.1668539449298526,1,0,0.1547857952478673,0.011507274028142141,0.03157052719395734
0.16677799790663342,1,0,0.12816799637417103,0.011566897209635106,0.031756737345010146
0.16655452094893097,0,1,0.03448872339915137,0.01162652039112807,0.03180684463056859
0.16652547097540407,1,0,0.1440098006352738,0.011686143572621035,0.032016070704846085
0.1664456714038926,0,0,0.08194913512033905,0.011745766754114,0.03213513132263757
0.16630152914883128,1,0,0.13420886807434218,0.011805389935606965,0.03233011801435265
0.1662719987474419,1,0,0.14069249831475064,0.011865013117099928,0.032534524512888394
0.16618085177619288,0,0,0.13795043220814995,0.011924636298592892,0.032734947173349495
0.16549855230316945,0,0,0.1652010268405203,0.011984259480085857,0.03297496113184383
0.16531883628696092,0,0,0.040337998940417494,0.012043882661578822,0.033033566595675336
0.16525224702006108,1,0,0.16283631793503314,0.012103505843071787,0.03327014496326598
0.16482255661208123,1,1,0.1523474500741629,0.012163129024564751,0.03349148447463668
0.16477232184817228,1,0,0.15154894738268326,0.012222752206057716,0.03371166387341294
0.1646470050019595,0,0,0.16533984835863416,0.012282375387550679,0.03395187952013358
0.1646084242211723,0,0,0.040243848300469925,0.012341998569043644,0.03401034819626939
0.16450059760316188,1,0,0.14687760805491124,0.012401621750536608,0.034223740793141506
0.1634344886903584,0,0,0.03647434834831281,0.012461244932029573,0.034276732913699155
0.1634223894212312,0,0,0.14562277664123321,0.012520868113522538,0.034488302416244315
0.16340416809202005,0,0,0.14958828218282796,0.012580491295015503,0.034705633243041954
0.16327274550362297,1,0,0.15280606625648818,0.012640114476508467,0.03492763905950442
0.16326079603480104,1,0,0.16391647746072574,0.01269973765800143,0.03516578674762851
0.1628200511746164,0,0,0.1508799113440674,0.012759360839494395,0.03538499413072743
0.1628162069685216,0,0,0.15522184948287487,0.01281898402098736,0.03561050974192979
0.16280968066262239,0,0,0.13680217506579223,0.012878607202480324,0.035809264145556303
0.16278813278207865,1,0,0.14841580613867986,0.01293823038397329,0.036024891528846484
0.16232765771074187,0,0,0.15952771733168794,0.012997853565466254,0.03625666296307193
0.16224956277203295,1,0,0.14678742240552256,0.013057476746959219,0.0364699245328244
0.16217412638363518,1,0,0.13849204044680732,0.013117099928452182,0.03667113407421354
0.16205471942956637,1,0,0.14584749737956698,0.013176723109945146,0.03688303006452331
0.16197576862887667,1,0,0.14402882427605024,0.013236346291438111,0.03709228377748691
0.16128030761922532,1,0,0.14568266034748015,0.013295969472931076,0.03730394028267159
0.16127709157811215,1,0,0.15387892562084432,0.01335559265442404,0.03752750481355534
0.16115496136482524,0,0,0.146001559448844,0.013415215835917005,0.037739624634478074
0.16062065578565257,0,0,0.1680515246534825,0.013474839017409968,0.037983779967132446
0.16054536535899774,0,0,0.1660225967821729,0.013534462198902933,0.038224987551705544
0.16049418555935827,0,0,0.06007051944941391,0.013594085380395898,0.038312261604643384
0.16049236079899912,0,0,0.14685491277785342,0.013653708561888862,0.038525621228456014
0.16013959015412546,0,0,0.1453120190853844,0.013713331743381827,0.03873673924378867
0.16013930325952494,0,0,0.1361124277112279,0.013772954924874792,0.038934491541096024
0.16013639018287112,0,0,0.10939159562222338,0.013832578106367757,0.0390934222111617
0.15996522218182616,0,0,0.16060535899188,0.01389220128786072,0.0393267593078146
0.1597704040753239,1,0,0.14471488610857697,0.013951824469353684,0.03953700977254995
0.15927540114068084,0,1,0.1579758419733488,0.014011447650846649,0.039766526549192646
0.15924010660863708,0,1,0.15204338128709508,0.014071070832339614,0.03998742429119523
0.15919541752349858,0,0,0.1664400857122318,0.014130694013832578,0.040229238428721704
0.15907261012248997,1,0,0.14398715343887736,0.014190317195325543,0.040438431599794177
0.15906326015310152,0,0,0.15696583211749043,0.014249940376818508,0.04066648097355046
0.15890636658090412,0,0,0.13172606747311752,0.01430956355831147,0.04085786050366462
0.15889986650629367,1,1,0.15227057428508944,0.014369186739804436,0.0410790883252789
0.15872817839374515,1,0,0.09110844609742781,0.0144288099212974,0.041211456139319314
0.1586032758368297,1,0,0.1438610486535658,0.014488433102790365,0.04142046609779749
0.15836638593845598,0,0,0.14980087679284723,0.01454805628428333,0.04163810579479334
0.1579165067153454,0,0,0.16131375396607792,0.014607679465776294,0.04187247209014546
0.15766967535982557,0,0,0.15349292681583396,0.01466730264726926,0.04209547581881788
0.15747391402337768,0,0,0.14984947034252744,0.014726925828762222,0.04231318611543674
0.1573640791392042,0,0,0.029689078977274446,0.014786549010255187,0.04235632018975618
0.15706679545068322,0,0,0.13475519092044777,0.014846172191748152,0.04255210061206372
0.15676543787135544,0,0,0.15293948434209434,0.014905795373241116,0.042774300266321716
0.15646707274688673,0,0,0.12974880504453284,0.014965418554734081,0.04296280711100804
0.15616756034514917,0,0,0.1546300133556102,0.015025041736227046,0.04318746286719375
0.15615835383169063,0,0,0.1482183427609725,0.015084664917720009,0.0434028033638474
0.15604364384945474,0,0,0.16200187673207245,0.015144288099212973,0.043638169405219
0.1559122123835443,1,0,0.02138193878578752,0.015203911280705938,0.043669234368109426
0.15588229749318866,1,0,0.15443047797620493,0.015263534462198903,0.043893600227330284
0.15563204566370487,0,0,0.15060158842507082,0.015323157643691868,0.044112403246202136
0.15562353864865872,1,1,0.09471100354010531,0.015382780825184832,0.04425000507173181
0.155492958382662,0,0,0.12995712749590477,0.015442404006677797,0.04443881457976808
0.15509798694272653,0,0,0.14031792710076912,0.01550202718817076,0.04464267687878204
0.1549745732726514,1,1,0.03535786592554516,0.015561650369663725,0.04469404690672318
0.15450389445049215,0,0,0.17264097329655426,0.01562127355115669,0.04494487006558418
0.15447391345254613,1,0,0.15479730374375,0.015680896732649652,0.04516976887127777
0.15424237275637068,1,0,0.14009232168369784,0.015740519914142617,0.04537330339721281
0.15401681759933833,1,0,0.14109225592165428,0.015800143095635582,0.045578290687572354
0.1539264931728358,0,0,0.09027376070179977,0.015859766277128547,0.04570944582061596
0.15370878667363422,0,0,0.1478757316202982,0.01591938945862151,0.04592428855125889
0.1536307060987381,1,0,0.14740663895461983,0.015979012640114476,0.046138449755946796
0.15339478521680797,0,0,0.1612723408048602,0.01603863582160744,0.04637275588377486
0.15331630903340512,0,0,0.10166525468116425,0.016098259003100406,0.04652046126239164
0.1530842932681928,1,0,0.14077781872201345,0.01615788218459337,0.04672499171953152
0.15240587022907928,1,0,0.15962843395899132,0.016217505366086335,0.04695690948091284
0.15216300167382818,1,0,0.1409429104101109,0.0162771285475793,0.04716167979315733
0.15187519698760968,1,0,0.03308622701708561,0.016336751729072264,0.04720974944786764
0.15183532510984166,0,0,0.15142641103762186,0.01639637491056523,0.0474297508184936
0.15181891052208438,0,0,0.1596681299974057,0.016455998092058194,0.047661726252660006
0.15169666730887987,1,0,0.13897604286646506,0.016515621273551155,0.04786363898178886
0.15151721597074916,1,0,0.15997318909449337,0.01657524445504412,0.04809605762410516
0.1514051225727826,0,0,0.1529933971563877,0.016634867636537085,0.04831833560613277
0.1512100468618549,1,0,0.15625919808770558,0.01669449081803005,0.04854535833959548
0.15116661797417896,0,0,0.10917369320315937,0.016754113999523014,0.048703972427959666
0.15112635988968987,1,0,0.1645385160162441,0.01681373718101598,0.04894302385099934
0.15064167509785487,0,0,0.12888528139089075,0.016873360362508943,0.049130276116738265
0.15043088334395946,0,0,0.08979878597564657,0.016932983544001908,0.049260741178016654
0.15031625864497333,0,0,0.16156046213208874,0.016992606725494873,0.04949546590578684
0.15028702405032465,0,0,0.15401614244217846,0.017052229906987838,0.04971922979349718
0.14996814788401502,0,0,0.15251269312928661,0.017111853088480802,0.04994080937988758
0.14982516200569743,0,0,0.13759144458051642,0.017171476269973767,0.05014071048159565
0.14973041204614462,0,0,0.03572714988532271,0.017231099451466732,0.05019261702741861
0.1495753630683838,0,0,0.14910972403257122,0.017290722632959693,0.05040925257623759
0.1489512540430984,0,0,0.147743601868471,0.017350345814452658,0.050623903340853565
0.14876979317889993,1,0,0.13879011909239836,0.017409968995945622,0.050825545948774066
0.14873747262513037,1,0,0.13511973335394328,0.017469592177438587,0.05102185600018971
0.14868925467550534,0,0,0.1333426046263437,0.017529215358931552,0.05121558413241984
0.14855259264735987,0,0,0.14730438434523357,0.017588838540424517,0.051429596775479265
0.14853509653919567,1,0,0.14537517583894985,0.01764846172191748,0.05164080654873086
0.14818363260210077,0,0,0.07821654684724612,0.017708084903410446,0.051754444238445024
0.14815466253814502,0,0,0.0911545278440126,0.01776770808490341,0.051886879002810284
0.148104032793341,1,0,0.11253528408454752,0.017827331266396376,0.05205037701199332
0.1479322316729127,1,0,0.151994435497752,0.01788695444788934,0.05227120364261799
0.14767456710680738,0,0,0.006180894010289432,0.017946577629382305,0.052280183616089194
0.1474273437267324,1,0,0.1599733828750806,0.01800620081087527,0.052512602539941555
0.14742043543946695,1,1,0.018282169528419587,0.018065823992368234,0.05253916397216931
0.1474199954653021,0,0,0.15067504204978785,0.018125447173861196,0.05275807370887199
0.14740199694199244,1,0,0.14419815252327853,0.01818507035535416,0.05296757343206738
0.147050687724007,0,0,0.11799430073436057,0.018244693536847125,0.05313900262800309
0.1469971024971077,1,0,0.15143392448771237,0.01830431671834009,0.053359014914619904
0.14698911445143198,1,0,0.14159900968147698,0.018363939899833055,0.053564738447230496
0.14696763149785244,0,0,0.1367113393335357,0.01842356308132602,0.053763360879257996
0.14686168475636918,0,1,0.1547109117559462,0.018483186262818984,0.05398813416949099
0.14673400299471873,1,0,0.15075860897830282,0.01854280944431195,0.054207165317238716
0.14666475027465992,1,0,0.15357610775547503,0.018602432625804913,0.05443028989616841
0.14663663860367734,1,0,0.14035841162330692,0.018662055807297878,0.05463421101352447
0.14658731378851217,0,0,0.15682028632773887,0.018721678988790843,0.05486204892962938
0.14647773476416062,0,0,0.15265989021876375,0.018781302170283808,0.05508384237277842
0.14643509353201337,1,0,0.1261348755493445,0.018840925351776772,0.055267098683975655
0.1464162083497912,0,0,0.15310034930447045,0.018900548533269734,0.05548953205249767
0.14623854270701336,0,0,0.15313790230779134,0.0189601717147627,0.055712019980274856
0.14617819531330675,1,0,0.14357341907542667,0.019019794896255663,0.055920612053253466
0.14578112505212887,0,0,0.15010947875262484,0.019079418077748628,0.05613870010568258
0.14571649070815873,1,0,0.07646186917461045,0.019139041259241592,0.056249788494450226
0.14570168793250743,0,0,0.15194505074265718,0.019198664440734557,0.0564705433759412
0.14566524241471993,1,0,0.11695001199361676,0.019258287622227522,0.05664045536657093
0.1456331410905184,0,0,0.15463187334832862,0.019317910803720487,0.056865113825065594
0.14552389191226284,0,0,0.14830354417167912,0.01937753398521345,0.05708057810743805
0.14550287083591218,1,0,0.14516753840683344,0.019437157166706416,0.05729148621257675
0.1454062934706892,1,0,0.12525495166799275,0.01949678034819938,0.05747346411759228
0.1453504230759351,1,1,0.1443824281697845,0.019556403529692346,0.05768323156749746
0.1452434565266019,1,1,0.14336420214289572,0.01961602671118531,0.057891519677570266
0.14511397970826995,1,0,0.1515973736275292,0.019675649892678275,0.05811176943289905
0.14473301124355611,1,0,0.10563672243194269,0.019735273074171236,0.058265244798023356
0.14453701647959297,0,0,0.10209958680372401,0.0197948962556642,0.05841358120039363
0.1442930088577193,1,0,0.16782258115359294,0.019854519437157166,0.05865740391020218
0.14420983240159013,0,0,0.16848002008848267,0.01991414261865013,0.05890218178672034
0.14413732653080052,0,0,0.13852825237324157,0.019973765800143095,0.05910344393896774
0.14396304906002794,0,1,0.1487241406997373,0.02003338898163606,0.05931951928919829
0.14360064685525753,0,0,0.142897436065029,0.020093012163129025,0.059527129253522354
0.14351214107729288,1,1,0.15290981258194727,0.02015263534462199,0.05974928579886785
0.143351608915845,0,0,0.1374656163577658,0.020212258526114954,0.0599490040897883
0.14329298884242944,0,0,0.15345583039946742,0.02027188170760792,0.06017195392256244
0.14308554436627213,1,1,0.14029723803370625,0.020331504889100883,0.0603757861632591
0.14295234496627657,0,0,0.011507551338014375,0.020391128070593848,0.0603925050239226
0.1429032725948748,1,0,0.15266395755927012,0.020450751252086813,0.060614304376347836
0.14289151267885924,1,0,0.15175150293586617,0.020510374433579774,0.06083477805997852
0.1427784726108455,1,0,0.14629895164137732,0.02056999761507274,0.06104732995011245
0.14269479977704105,1,0,0.13774566075500927,0.020629620796565704,0.06124745510632679
